trajectory_id,instance_id,repo,total_tokens,assistant_turns,total_tool_calls,exit_status,ends_with_submit,is_error_or_timeout,resolved,has_patch,patch_length,avg_observation_length,num_observations,unique_action_ratio,test_alignment_score,redundant_cmds_ratio,error_retry_count,total_action_pairs,obs_noise_char_ratio,obs_utilization_ratio,truncation_ratio,outcome_success,step_efficiency,observation_noise,action_diversity,composite_Q
chatcmpl-bbd7c487a9ffed2ae86bcb4ad199a79c,openmrslab__suspect-40,openmrslab/suspect,57926,71,71,submit,True,False,0,True,2792,2745.3521126760565,71,0.971830985915493,1.0,0.0,9,70,0.17806792530268828,0.29347826086956524,1.0,0.5,0.5633802816901409,0.7254647887323944,0.6233005176983872,0.7088258264177261
chatcmpl-a0b91c0cc7b1f10dd8c3e0e63f5f5d6d,widdowquinn__pyani-202,widdowquinn/pyani,64290,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,22046,1375.86,100,0.88,1.0,0.03,22,99,0.03851409300364863,0.5147679324894515,1.0,0.0,0.3,0.862414,0.6956079776687244,0.5589228977668724
chatcmpl-c25893b9dbd995c22591d1fd6b61fae3,simonsobs__ocs-304,simonsobs/ocs,55232,57,57,submit,True,False,0,True,4692,3858.1403508771928,57,0.9122807017543859,1.0,0.05263157894736842,10,56,0.02438680575133916,0.30409356725146197,1.0,0.5,0.7017543859649122,0.6141859649122807,0.6461171957728856,0.7220904915071131
chatcmpl-9f4324f1866ec3066ea8f46c18c96eb1,peterbe__premailer-218,peterbe/premailer,35689,47,47,submit,True,False,1,True,15162,2833.3617021276596,47,0.9574468085106383,1.0,0.02127659574468085,9,46,0.03188453682566382,0.4603174603174603,1.0,1.0,0.851063829787234,0.7166638297872341,0.6060943607444709,0.8883217764999791
chatcmpl-d1f7301e44a598dbd25d5e213f4c87fc,vertexproject__synapse-295,vertexproject/synapse,34651,52,52,submit,True,False,0,True,13119,2526.980769230769,52,0.9423076923076923,1.0,0.038461538461538464,6,51,0.0854318394557202,0.2546583850931677,1.0,0.5,0.7692307692307693,0.7473019230769231,0.6497909773785568,0.755920540045548
chatcmpl-46573c3c84c840c788ec35da29ed318e,canonical__charmcraft-866,canonical/charmcraft,31503,44,44,submit,True,False,0,True,1923,3468.75,44,0.9772727272727273,1.0,0.0,6,43,0.08184111384111384,0.31788079470198677,1.0,0.5,0.9090909090909092,0.653125,0.6812011606523041,0.7729070478834122
chatcmpl-692b516cce535b3258aec15d962a7821,HewlettPackard__oneview-python-65,HewlettPackard/oneview-python,29712,57,57,submit,True,False,0,True,13891,1126.122807017544,57,0.8947368421052632,1.0,0.07017543859649122,1,56,0.010469083487825017,0.35714285714285715,1.0,0.5,0.8771929824561403,0.8873877192982456,0.705500217190813,0.8040967761050462
chatcmpl-c2ec203326eb9f995ae121e002452945,lbl-anp__becquerel-199,lbl-anp/becquerel,34924,58,58,submit,True,False,0,True,2476,1966.0344827586207,58,0.9482758620689655,1.0,0.034482758620689655,7,57,0.018346049285275806,0.22077922077922077,1.0,0.5,0.8620689655172414,0.8033965517241379,0.7511045612092152,0.7930337319829904
chatcmpl-7773cf9d56dd8b645390e9049a0b2100,repobee__repobee-336,repobee/repobee,49400,70,70,submit,True,False,1,True,30016,2584.1285714285714,70,0.9285714285714286,1.0,0.014285714285714285,18,69,0.11861970600755159,0.44651162790697674,1.0,1.0,0.5714285714285714,0.7415871428571429,0.6522941934390903,0.8407532050581948
chatcmpl-8869fcd85ffa556f64777bff24f72c3f,Azure__azure-cli-2053,Azure/azure-cli,65667,92,92,submit,True,False,0,True,13434,1994.4130434782608,92,0.9130434782608695,1.0,0.043478260869565216,7,91,0.01589222065988686,0.3312883435582822,1.0,0.5,0.5434782608695652,0.800558695652174,0.6596701422444468,0.7197464707461838
chatcmpl-e2dd305836d1cde00ef1df1e4b8e9de7,tobymao__sqlglot-2047,tobymao/sqlglot,39787,76,76,submit,True,False,0,True,7563,1598.9473684210527,76,0.9342105263157895,1.0,0.02631578947368421,12,75,0.0347432521395655,0.36936936936936937,1.0,0.5,0.5263157894736842,0.8401052631578947,0.6307682250569686,0.7193557698741179
chatcmpl-71e9ae7f467f96823b5265b403427739,tox-dev__tox-2707,tox-dev/tox,49410,69,69,submit,True,False,0,True,1847,2504.072463768116,69,0.9130434782608695,1.0,0.057971014492753624,10,68,0.06247793449511231,0.26126126126126126,1.0,0.5,0.5797101449275363,0.7495927536231883,0.6405158029582182,0.7174325223248074
chatcmpl-ce71c4c5a3547f79a80947c4cc22bc02,repobee__repobee-316,repobee/repobee,52230,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,18669,1345.56,100,0.91,1.0,0.07,12,99,0.02716341151639466,0.4148148148148148,1.0,0.0,0.4,0.865444,0.7028165914351423,0.5800982591435142
chatcmpl-7af0ce762d1704413ec49800aa0c3296,nteract__papermill-564,nteract/papermill,33410,63,63,submit,True,False,1,True,1955,2552.873015873016,63,0.8253968253968254,1.0,0.031746031746031744,5,62,0.028775547002754445,0.3352601156069364,1.0,1.0,0.7936507936507936,0.7447126984126984,0.7341425224726787,0.8938513157393313
chatcmpl-af20975e2906fd75f16318445b06e6a4,sayanarijit__expandvars-41,sayanarijit/expandvars,54401,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,1,True,32862,1729.85,100,0.84,1.0,0.05,8,99,0.07277509610659884,0.40993788819875776,1.0,0.0,0.3,0.8270150000000001,0.7266961547818239,0.5567218654781824
chatcmpl-87e24745267eeb6ff8bfc0035bf36da6,python-pillow__Pillow-5139,python-pillow/Pillow,52925,66,66,submit,True,False,0,True,953,2816.6666666666665,66,0.9696969696969697,1.0,0.030303030303030304,18,65,0.05889725658956428,0.09722222222222222,1.0,0.5,0.6060606060606061,0.7183333333333333,0.6156002327351461,0.7155221444856358
chatcmpl-41372cf824c5d399e273e2fe1c8a2e87,zopefoundation__zope.component-63,zopefoundation/zope.component,37460,56,56,submit,True,False,1,True,2334,3501.3214285714284,56,0.9464285714285714,1.0,0.03571428571428571,7,55,0.021241980068749555,0.3277310924369748,1.0,1.0,0.7142857142857142,0.6498678571428571,0.6386097714572514,0.8541982985742965
chatcmpl-52d07d2c454e894639b433dcf7b333d1,tobymao__sqlglot-784,tobymao/sqlglot,66755,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,1,True,17112,1553.94,100,0.83,1.0,0.09,9,99,0.020509157367723335,0.30939226519337015,1.0,0.0,0.3,0.844606,0.7266961547818239,0.5593605154781823
chatcmpl-89c75a167fea44ca6bed24c8f5068dca,python-jsonschema__check-jsonschema-454,python-jsonschema/check-jsonschema,53501,67,67,submit,True,False,0,True,28708,4275.641791044776,67,0.8955223880597015,1.0,0.07462686567164178,16,66,0.03757487747322563,0.38461538461538464,1.0,0.5,0.7462686567164178,0.5724358208955224,0.6721450678730101,0.727333611264913
chatcmpl-3f46739c60441f8dbf3db63397c1c61f,RockefellerArchiveCenter__DACSspace-70,RockefellerArchiveCenter/DACSspace,26046,48,48,submit,True,False,0,True,2046,2255.4791666666665,48,0.8333333333333334,1.0,0.020833333333333332,10,47,0.0035099710889223467,0.39361702127659576,1.0,0.5,1.0,0.7744520833333334,0.7920776635432842,0.8203755788543284
chatcmpl-b93b5668a8b546f6f5960ba965bac712,tobymao__sqlglot-1703,tobymao/sqlglot,43111,56,56,submit,True,False,1,True,10872,2634.2321428571427,56,0.9642857142857143,1.0,0.0,9,55,0.017923357985859256,0.1919191919191919,1.0,1.0,0.7142857142857142,0.7365767857142858,0.6277527482022287,0.8661189355345085
chatcmpl-2e98ef9409188b934128ed03ab565ebc,nion-software__niondata-20,nion-software/niondata,36525,60,60,submit,True,False,0,True,17227,1866.9333333333334,60,0.9333333333333333,1.0,0.03333333333333333,7,59,0.13268640194257963,0.3181818181818182,1.0,0.5,0.6666666666666666,0.8133066666666666,0.6820077848971801,0.7485301118230514
chatcmpl-0ba899773790e43c3f9bd59d09ded2c8,simonw__files-to-prompt-16,simonw/files-to-prompt,38767,72,72,submit,True,False,0,True,4601,1890.763888888889,72,0.8333333333333334,1.0,0.09722222222222222,4,71,0.02004627759209608,0.5945945945945946,1.0,0.5,0.6944444444444444,0.8109236111111111,0.7674663222852456,0.76227406278408
chatcmpl-8b0b4759b818713187dc781052b6fc71,encode__httpx-310,encode/httpx,60415,49,49,submit,True,False,1,True,16647,5039.142857142857,49,0.8979591836734694,1.0,0.04081632653061224,9,48,0.009493030074761662,0.09202453987730061,1.0,1.0,0.8163265306122448,0.49608571428571435,0.6947768261614288,0.857155845881449
chatcmpl-2c0e78405db2942a5b875a1e2d5b2e5e,cekit__cekit-443,cekit/cekit,33127,55,55,submit,True,False,1,True,525,3253.690909090909,55,0.9090909090909091,1.0,0.03636363636363636,11,54,0.043843914323872746,0.2671232876712329,1.0,1.0,0.7272727272727273,0.6746309090909091,0.6321474758737186,0.8598639294055538
chatcmpl-bdc43fc0f8a9d469300246eda125de1b,awdeorio__mailmerge-135,awdeorio/mailmerge,38941,43,43,submit,True,False,1,True,1480,4407.302325581395,43,0.8837209302325582,1.0,0.09302325581395349,4,42,0.03237227856517197,0.248,1.0,1.0,1.0,0.5592697674418605,0.6383530064022745,0.8977257657565065
chatcmpl-7c3334fe03162a5743da5ba01f5b9026,Materials-Consortia__optimade-python-tools-796,Materials-Consortia/optimade-python-tools,67605,78,78,submit,True,False,0,True,4312,2624.5,78,0.8717948717948718,1.0,0.038461538461538464,11,77,0.12216246317979981,0.3125,1.0,0.5,0.5128205128205128,0.7375499999999999,0.657703467191756,0.7039669492832782
chatcmpl-9268c25d2e98ed5a77238017da7b2163,tobymao__sqlglot-784,tobymao/sqlglot,43647,84,84,submit,True,False,0,True,2976,1105.595238095238,84,0.8809523809523809,1.0,0.07142857142857142,5,83,0.015031764832561646,0.35555555555555557,1.0,0.5,0.5952380952380952,0.8894404761904762,0.5598816579720686,0.7334518562733973
chatcmpl-1aa4da776e07f64f9b6b8f62edd7646e,sdepy__sdepy-13,sdepy/sdepy,35624,62,62,submit,True,False,1,True,1476,1237.6129032258063,62,0.8870967741935484,1.0,0.016129032258064516,6,61,0.16873012563207007,0.3584905660377358,1.0,1.0,0.6451612903225806,0.8762387096774193,0.6660695810964058,0.8770750226257696
chatcmpl-56b4f99bd9c23bbd98837615631d8018,beetbox__confuse-78,beetbox/confuse,26368,46,46,submit,True,False,1,True,2475,3344.913043478261,46,0.8913043478260869,1.0,0.043478260869565216,5,45,0.03540093327960693,0.42105263157894735,1.0,1.0,1.0,0.6655086956521739,0.6323248695918015,0.9130587913070062
chatcmpl-13607ed076e3710e873fa0f659673d89,12rambau__sepal_ui-516,12rambau/sepal_ui,28138,51,51,submit,True,False,0,True,680,1135.9411764705883,51,0.9607843137254902,1.0,0.0392156862745098,6,50,0.03743980114960385,0.23711340206185566,1.0,0.5,0.7843137254901961,0.8864058823529412,0.6375325935914617,0.7785768868101265
chatcmpl-799d40056f3e9a0d218bcd296c6cc673,googleapis__python-api-core-546,googleapis/python-api-core,33859,40,40,submit,True,False,1,True,13958,3338.675,40,0.95,1.0,0.0,15,39,0.06349075606340839,0.2229299363057325,1.0,1.0,1.0,0.6661325,0.6888481376763094,0.9188046887676309
chatcmpl-2eb4f767a590f867b9c91e6ef6d6dd8e,scverse__scanpy-3079,scverse/scanpy,43542,57,57,submit,True,False,0,True,1054,2027.719298245614,57,0.8947368421052632,1.0,0.03508771929824561,7,56,0.05558055026821249,0.28378378378378377,1.0,0.5,0.7017543859649122,0.7972280701754386,0.6755921117828577,0.7524942988975841
chatcmpl-af24b53e661ae88ea33e1fd4e1cd40ee,ReproNim__reproman-488,ReproNim/reproman,64242,91,91,submit,True,False,0,True,3069,2548.296703296703,91,0.8351648351648352,1.0,0.07692307692307693,13,90,0.06515880031910994,0.18823529411764706,1.0,0.5,0.5494505494505495,0.7451703296703297,0.6650841360350772,0.713174072944167
chatcmpl-41bdb1ca4111f728de2546f60cc36255,pyro-ppl__numpyro-1894,pyro-ppl/numpyro,48267,69,69,submit,True,False,1,True,31776,2269.8695652173915,69,0.8985507246376812,1.0,0.014492753623188406,1,68,0.0009704956551164914,0.23225806451612904,1.0,1.0,0.5797101449275363,0.7730130434782608,0.6878068104588211,0.8506746665531285
chatcmpl-09c973ac556fe46eeec298d37973031e,ucbds-infra__otter-grader-624,ucbds-infra/otter-grader,66210,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,1,True,46874,1695.12,100,0.87,1.0,0.08,29,99,0.08234815234319694,0.41064638783269963,1.0,0.0,0.4,0.830488,0.6514190655691601,0.569715106556916
chatcmpl-7336459f60c0b833d8dcd42c9ae6195a,tox-dev__tox-2828,tox-dev/tox,60523,100,100,"RuntimeError: Agent reached maximum iteration. Current iteration: 100, max iteration: 100",False,True,0,True,9880,1404.77,100,0.89,1.0,0.02,28,99,0.05015767705745425,0.45108695652173914,1.0,0.0,0.3,0.859523,0.7346025475433772,0.5623887047543377
chatcmpl-edf2d53f9634ae285e483c325065b655,tobymao__sqlglot-3515,tobymao/sqlglot,31261,79,79,submit,True,False,0,True,14496,774.4177215189874,79,0.9113924050632911,1.0,0.02531645569620253,9,78,0.02786904003007568,0.5205479452054794,1.0,0.5,0.5063291139240507,0.9225582278481013,0.6125546139923956,0.7259050183612649
chatcmpl-f600999bfe62a1d680932ad763268b00,sscpac__statick-334,sscpac/statick,43662,61,61,submit,True,False,0,True,1470,2656.2950819672133,61,0.819672131147541,1.0,0.03278688524590164,16,60,0.0451263315106706,0.3619047619047619,1.0,0.5,0.6557377049180328,0.7343704918032787,0.6015820904337902,0.7264613237974773
chatcmpl-86daf941a9e1908628bd796dc5e88c6f,fairlearn__fairlearn-636,fairlearn/fairlearn,47167,49,49,submit,True,False,0,True,1206,3494.265306122449,49,0.9591836734693877,1.0,0.0,17,48,0.14394430524649718,0.28292682926829266,1.0,0.5,0.8163265306122448,0.6505734693877551,0.6578651815533628,0.7516378446859485
chatcmpl-8c4577ab4bbb19c80ceff28a3e6bb97d,getsentry__responses-736,getsentry/responses,41944,68,68,submit,True,False,1,True,2483,3114.3970588235293,68,0.9264705882352942,1.0,0.029411764705882353,7,67,0.020573333522209473,0.38405797101449274,1.0,1.0,0.5882352941176471,0.6885602941176471,0.6475062398248148,0.8356817269236579
chatcmpl-869318c635727b1325d656fe80aa88f3,modin-project__modin-7353,modin-project/modin,48172,63,63,submit,True,False,0,True,534,1980.4920634920634,63,0.9841269841269841,1.0,0.0,6,62,0.025270295180771174,0.23308270676691728,1.0,0.5,0.6349206349206349,0.8019507936507937,0.5506403227647515,0.7273407783082212
chatcmpl-c7a479a789de55f29ece385129ccb691,hylang__hy-2262,hylang/hy,38763,68,68,submit,True,False,0,True,648,2246.985294117647,68,0.9411764705882353,1.0,0.029411764705882353,11,67,0.0349095192905527,0.3355263157894737,1.0,0.5,0.5882352941176471,0.7753014705882353,0.6148862895023194,0.7204309083619966
chatcmpl-113a5e393f880234849a5dc204377355,hazelcast__hazelcast-python-client-380,hazelcast/hazelcast-python-client,45300,59,59,submit,True,False,0,True,3154,3404.508474576271,59,0.9152542372881356,1.0,0.03389830508474576,18,58,0.02830742883315245,0.3039647577092511,1.0,0.5,0.6779661016949152,0.6595491525423729,0.6319407541034608,0.722719668630685
chatcmpl-5bd4f5a1b38a9b01034fb799c648aee3,typesafehub__conductr-cli-540,typesafehub/conductr-cli,58995,88,88,submit,True,False,0,True,746,1758.1704545454545,88,0.8181818181818182,1.0,0.09090909090909091,33,87,0.08229112132317298,0.1650943396226415,1.0,0.5,0.4545454545454546,0.8241829545454545,0.5955617149736524,0.6990927055882743
chatcmpl-fba8af7e389f7ff831e80a275898c9eb,cekit__cekit-877,cekit/cekit,59808,54,54,submit,True,False,0,True,3627,4823.37037037037,54,0.9074074074074074,1.0,0.05555555555555555,11,53,0.04255899133078914,0.37748344370860926,1.0,0.5,0.7407407407407407,0.517662962962963,0.6985547625961154,0.7206530688522041
chatcmpl-dca5279e5c88f2cbe3c6c0e6ccd8de2d,lincolnloop__goodconf-49,lincolnloop/goodconf,42453,53,53,submit,True,False,1,True,1688,2891.490566037736,53,0.7924528301886793,1.0,0.1509433962264151,9,52,0.03491703045370606,0.34210526315789475,1.0,1.0,0.7547169811320754,0.7108509433962265,0.6524141183407982,0.8728124495699289
chatcmpl-fcb6a701be80083048493721996826d2,astropy__astroquery-2654,astropy/astroquery,41962,60,60,submit,True,False,0,True,5286,2456.2833333333333,60,0.95,1.0,0.016666666666666666,9,59,0.010795442979569404,0.3761467889908257,1.0,0.5,0.6666666666666666,0.7543716666666667,0.7008343620407613,0.7415725195374094
chatcmpl-f9898ecafb7bea164eac52a9bb6dde10,rollbar__pyrollbar-213,rollbar/pyrollbar,41431,49,49,submit,True,False,0,True,1081,2851.8979591836733,49,0.9591836734693877,1.0,0.02040816326530612,8,48,0.04105393472302727,0.4375,1.0,0.5,0.8163265306122448,0.7148102040816326,0.6630019054522134,0.7617870272799152
chatcmpl-91dee87bd81b54750d1d1aeff51080b1,Zulko__moviepy-1332,Zulko/moviepy,38479,65,65,submit,True,False,0,True,1800,1843.2769230769231,65,0.9076923076923077,1.0,0.0,6,64,0.01771093287038969,0.46017699115044247,1.0,0.5,0.6153846153846154,0.8156723076923077,0.6608632065725953,0.7365140898880288
chatcmpl-688981ae051b1f68c8e7dc8814b7697f,tinosulzer__PyBaMM-183,tinosulzer/PyBaMM,73583,81,81,submit,True,False,0,True,24031,3396.3703703703704,81,0.7901234567901234,1.0,0.1111111111111111,17,80,0.01598656517851301,0.4380952380952381,1.0,0.5,0.49382716049382713,0.6603629629629629,0.6203738816937445,0.6848572647125843
chatcmpl-7264b47d53efce67cff0b49375947dd5,pybamm-team__PyBaMM-4650,pybamm-team/PyBaMM,65037,43,43,submit,True,False,0,True,6143,5771.488372093023,43,0.8604651162790697,1.0,0.09302325581395349,7,42,0.1781572606316536,0.2767857142857143,1.0,0.5,0.9302325581395349,0.4228511627906977,0.6774110225874901,0.7422152883052605
chatcmpl-fea73999f1b29fceba3c5b2e8809f4ab,nickw444__nessclient-29,nickw444/nessclient,42594,53,53,submit,True,False,1,True,20602,3361.7924528301887,53,0.8301886792452831,1.0,0.018867924528301886,4,52,0.01048968710537393,0.5185185185185185,1.0,1.0,0.7547169811320754,0.6638207547169812,0.7031630601555604,0.8708328154495183
chatcmpl-4604a047af34cb21bdb14fb7f0bb0431,python-control__python-control-416,python-control/python-control,40343,63,63,submit,True,False,0,True,610,2286.4285714285716,63,0.9841269841269841,1.0,0.0,6,62,0.11579714672498177,0.2222222222222222,1.0,0.5,0.6349206349206349,0.7713571428571429,0.6566952883448541,0.7333572272471839
chatcmpl-3527185afb113e8941a8104d8df8aef5,kiwicom__structlog-sentry-19,kiwicom/structlog-sentry,36872,48,48,submit,True,False,1,True,3410,3758.2083333333335,48,0.875,1.0,0.041666666666666664,10,47,0.0353670299455636,0.45454545454545453,1.0,1.0,1.0,0.6241791666666667,0.626842631421326,0.9063111381421326
chatcmpl-71a83b9bc5022507423d7f0ed05f7793,iterative__dvc-6007,iterative/dvc,51026,70,70,submit,True,False,0,True,809,2024.6285714285714,70,0.9714285714285714,1.0,0.02857142857142857,13,69,0.13292737997798537,0.35135135135135137,1.0,0.5,0.5714285714285714,0.7975371428571428,0.6749713497260214,0.7264134206868877
chatcmpl-c3f52e5c9952f67973c3ea4671442ffb,biolink__ontobio-699,biolink/ontobio,37456,48,48,submit,True,False,1,True,1533,2583.6875,48,0.9166666666666666,1.0,0.041666666666666664,4,47,0.10507430432924518,0.13725490196078433,1.0,1.0,0.8333333333333333,0.74163125,0.6374661580824573,0.8916579699749124
chatcmpl-6e6ac2725b84e63fad26917c3d74707c,tefra__xsdata-788,tefra/xsdata,58534,72,72,submit,True,False,0,True,12896,3361.125,72,0.8888888888888888,1.0,0.05555555555555555,10,71,0.005086755839851902,0.24568965517241378,1.0,0.5,0.5555555555555556,0.6638875,0.6595521788190163,0.7016494539930127
chatcmpl-7dd53958c312b25cb493c534937923eb,pydicom__pydicom-1017,pydicom/pydicom,38262,57,57,submit,True,False,0,True,1633,2844.40350877193,57,0.9649122807017544,1.0,0.0,4,56,0.007086861858620498,0.20918367346938777,1.0,0.5,0.7017543859649122,0.715559649122807,0.6390589490884724,0.7365907194702508
chatcmpl-bef193ae2433231cb53c92accc5c2041,koaning__clumper-53,koaning/clumper,41161,62,62,submit,True,False,0,True,3563,2474.532258064516,62,0.9193548387096774,1.0,0.03225806451612903,10,61,0.08766075048396244,0.4647887323943662,1.0,0.5,0.8064516129032258,0.7525467741935484,0.6985085953576181,0.7690231982454392
chatcmpl-6bcde6ed8324a923bd2322b579ae520f,frictionlessdata__frictionless-py-527,frictionlessdata/frictionless-py,22178,46,46,AgentStuckInLoopError: Agent got stuck in a loop,False,True,0,True,8078,1067.7826086956522,46,0.8478260869565217,1.0,0.15217391304347827,4,45,0.02426808909157539,0.36065573770491804,1.0,0.0,0.8695652173913043,0.8932217391304348,0.8647845431536157,0.6943747586631877
chatcmpl-b66e6e065fbde01510eadb6ab29ab9c6,astropy__astroquery-2654,astropy/astroquery,53229,70,70,submit,True,False,0,True,6341,2545.8714285714286,70,0.9285714285714286,1.0,0.02857142857142857,10,69,0.012917272222253397,0.4319526627218935,1.0,0.5,0.5714285714285714,0.7454128571428571,0.6447695739679644,0.7155746002539393
